A,B,C,D,E
-2.071229E+02, 1.545091E+05,-1.318505E-01,-5.382295E-02, 9.340000E+00
-2.063222E+02, 1.546758E+05,-1.318288E-01,-5.331689E-02, 9.350000E+00
-2.055260E+02, 1.548425E+05,-1.317921E-01,-5.204562E-02, 9.360000E+00
-2.047338E+02, 1.550092E+05,-1.317410E-01,-5.004350E-02, 9.370000E+00
-2.039453E+02, 1.551759E+05,-1.316759E-01,-4.735732E-02, 9.380000E+00
-2.031603E+02, 1.553426E+05,-1.315973E-01,-4.404518E-02, 9.390000E+00
-2.023787E+02, 1.555093E+05,-1.315059E-01,-4.017530E-02, 9.400000E+00
-2.016005E+02, 1.556760E+05,-1.314023E-01,-3.582454E-02, 9.410000E+00
-2.008261E+02, 1.558427E+05,-1.312871E-01,-3.107675E-02, 9.420000E+00
-2.000557E+02, 1.560093E+05,-1.311610E-01,-2.602110E-02, 9.430000E+00
-1.992896E+02, 1.561760E+05,-1.310247E-01,-2.075027E-02, 9.440000E+00
-1.985283E+02, 1.563427E+05,-1.308787E-01,-1.535870E-02, 9.450000E+00
-1.977723E+02, 1.565094E+05,-1.307239E-01,-9.940822E-03, 9.460000E+00
-1.970221E+02, 1.566761E+05,-1.305608E-01,-4.589402E-03, 9.470000E+00
-1.962783E+02, 1.568428E+05,-1.303902E-01, 6.060898E-04, 9.480000E+00
-1.955415E+02, 1.570095E+05,-1.302128E-01, 5.560972E-03, 9.490000E+00
-1.948122E+02, 1.571762E+05,-1.300292E-01, 1.019671E-02, 9.500000E+00
-1.940911E+02, 1.573429E+05,-1.298402E-01, 1.444215E-02, 9.510000E+00
-1.933786E+02, 1.575096E+05,-1.296466E-01, 1.823454E-02, 9.520000E+00
-1.926753E+02, 1.576763E+05,-1.294492E-01, 2.152041E-02, 9.530000E+00
-1.919818E+02, 1.578430E+05,-1.292489E-01, 2.425624E-02, 9.540000E+00
-1.912983E+02, 1.580097E+05,-1.290465E-01, 2.640890E-02, 9.550000E+00
-1.906254E+02, 1.581763E+05,-1.288428E-01, 2.795596E-02, 9.560000E+00
-1.899633E+02, 1.583430E+05,-1.286388E-01, 2.888564E-02, 9.570000E+00
-1.893124E+02, 1.585097E+05,-1.284354E-01, 2.919677E-02, 9.580000E+00
-1.886729E+02, 1.586764E+05,-1.282336E-01, 2.889841E-02, 9.590000E+00
-1.880450E+02, 1.588431E+05,-1.280341E-01, 2.800940E-02, 9.600000E+00
-1.874287E+02, 1.590098E+05,-1.278380E-01, 2.655801E-02, 9.610000E+00
-1.868242E+02, 1.591765E+05,-1.276460E-01, 2.458134E-02, 9.620000E+00
-1.862313E+02, 1.593432E+05,-1.274591E-01, 2.212453E-02, 9.630000E+00
-1.856502E+02, 1.595099E+05,-1.272780E-01, 1.923974E-02, 9.640000E+00
-1.850806E+02, 1.596766E+05,-1.271034E-01, 1.598512E-02, 9.650000E+00
-1.845224E+02, 1.598432E+05,-1.269362E-01, 1.242364E-02, 9.660000E+00
-1.839755E+02, 1.600099E+05,-1.267769E-01, 8.621904E-03, 9.670000E+00
-1.834395E+02, 1.601766E+05,-1.266261E-01, 4.648905E-03, 9.680000E+00
-1.829143E+02, 1.603433E+05,-1.264844E-01, 5.748136E-04, 9.690000E+00
-1.823997E+02, 1.605100E+05,-1.263522E-01,-3.530253E-03, 9.700000E+00
-1.818952E+02, 1.606767E+05,-1.262299E-01,-7.597412E-03, 9.710000E+00
-1.814006E+02, 1.608434E+05,-1.261179E-01,-1.156013E-02, 9.720000E+00
-1.809156E+02, 1.610101E+05,-1.260164E-01,-1.535528E-02, 9.730000E+00
-1.804398E+02, 1.611768E+05,-1.259257E-01,-1.892410E-02, 9.740000E+00
-1.799731E+02, 1.613435E+05,-1.258459E-01,-2.221304E-02, 9.750000E+00
-1.795150E+02, 1.615101E+05,-1.257772E-01,-2.517450E-02, 9.760000E+00
-1.790653E+02, 1.616768E+05,-1.257197E-01,-2.776743E-02, 9.770000E+00
-1.786236E+02, 1.618435E+05,-1.256734E-01,-2.995786E-02, 9.780000E+00
-1.781898E+02, 1.620102E+05,-1.256384E-01,-3.171920E-02, 9.790000E+00
-1.777636E+02, 1.621769E+05,-1.256146E-01,-3.303248E-02, 9.800000E+00
-1.773447E+02, 1.623436E+05,-1.256022E-01,-3.388639E-02, 9.810000E+00
-1.769330E+02, 1.625103E+05,-1.256009E-01,-3.427726E-02, 9.820000E+00
-1.765282E+02, 1.626770E+05,-1.256108E-01,-3.420883E-02, 9.830000E+00
-1.761302E+02, 1.628437E+05,-1.256318E-01,-3.369209E-02, 9.840000E+00
-1.757389E+02, 1.630103E+05,-1.256636E-01,-3.274514E-02, 9.850000E+00
-1.753542E+02, 1.631770E+05,-1.257061E-01,-3.139271E-02, 9.860000E+00
-1.749759E+02, 1.633437E+05,-1.257590E-01,-2.966558E-02, 9.870000E+00
-1.746041E+02, 1.635104E+05,-1.258221E-01,-2.759991E-02, 9.880000E+00
-1.742386E+02, 1.636771E+05,-1.258949E-01,-2.523652E-02, 9.890000E+00
-1.738794E+02, 1.638438E+05,-1.259771E-01,-2.262008E-02, 9.900000E+00
-1.735265E+02, 1.640105E+05,-1.260682E-01,-1.979829E-02, 9.910000E+00
-1.731800E+02, 1.641772E+05,-1.261677E-01,-1.682099E-02, 9.920000E+00
-1.728399E+02, 1.643439E+05,-1.262752E-01,-1.373929E-02, 9.930000E+00
-1.725061E+02, 1.645105E+05,-1.263900E-01,-1.060470E-02, 9.940000E+00
-1.721787E+02, 1.646772E+05,-1.265116E-01,-7.468218E-03, 9.950000E+00
-1.718577E+02, 1.648439E+05,-1.266393E-01,-4.379571E-03, 9.960000E+00
-1.715433E+02, 1.650106E+05,-1.267725E-01,-1.386382E-03, 9.970000E+00
-1.712353E+02, 1.651773E+05,-1.269104E-01, 1.466523E-03, 9.980000E+00
-1.709340E+02, 1.653440E+05,-1.270526E-01, 4.137774E-03, 9.990000E+00
-1.706392E+02, 1.655107E+05,-1.271981E-01, 6.590020E-03, 1.000000E+01
-1.703512E+02, 1.656773E+05,-1.273465E-01, 8.790418E-03, 1.001000E+01
-1.700697E+02, 1.658440E+05,-1.274970E-01, 1.071103E-02, 1.002000E+01
-1.697950E+02, 1.660107E+05,-1.276490E-01, 1.232912E-02, 1.003000E+01
-1.695271E+02, 1.661774E+05,-1.278018E-01, 1.362738E-02, 1.004000E+01
-1.692658E+02, 1.663441E+05,-1.279549E-01, 1.459403E-02, 1.005000E+01
-1.690112E+02, 1.665108E+05,-1.281077E-01, 1.522281E-02, 1.006000E+01
-1.687634E+02, 1.666775E+05,-1.282596E-01, 1.551297E-02, 1.007000E+01
-1.685222E+02, 1.668442E+05,-1.284101E-01, 1.546911E-02, 1.008000E+01
-1.682876E+02, 1.670108E+05,-1.285586E-01, 1.510104E-02, 1.009000E+01
-1.680596E+02, 1.671775E+05,-1.287046E-01, 1.442358E-02, 1.010000E+01
-1.678381E+02, 1.673442E+05,-1.288475E-01, 1.345617E-02, 1.011000E+01
-1.676231E+02, 1.675109E+05,-1.289867E-01, 1.222244E-02, 1.012000E+01
-1.674143E+02, 1.676776E+05,-1.291218E-01, 1.074975E-02, 1.013000E+01
-1.672119E+02, 1.678443E+05,-1.292522E-01, 9.068646E-03, 1.014000E+01
-1.670155E+02, 1.680110E+05,-1.293775E-01, 7.212240E-03, 1.015000E+01
-1.668252E+02, 1.681776E+05,-1.294972E-01, 5.215660E-03, 1.016000E+01
-1.666408E+02, 1.683443E+05,-1.296107E-01, 3.115393E-03, 1.017000E+01
-1.664622E+02, 1.685110E+05,-1.297178E-01, 9.486615E-04, 1.018000E+01
-1.662893E+02, 1.686777E+05,-1.298180E-01,-1.247204E-03, 1.019000E+01
-1.661218E+02, 1.688444E+05,-1.299109E-01,-3.435384E-03, 1.020000E+01
-1.659598E+02, 1.690111E+05,-1.299963E-01,-5.580143E-03, 1.021000E+01
-1.658030E+02, 1.691778E+05,-1.300738E-01,-7.647384E-03, 1.022000E+01
-1.656513E+02, 1.693444E+05,-1.301431E-01,-9.605154E-03, 1.023000E+01
-1.655046E+02, 1.695111E+05,-1.302041E-01,-1.142409E-02, 1.024000E+01
-1.653628E+02, 1.696778E+05,-1.302566E-01,-1.307782E-02, 1.025000E+01
-1.652257E+02, 1.698445E+05,-1.303005E-01,-1.454329E-02, 1.026000E+01
-1.650932E+02, 1.700112E+05,-1.303356E-01,-1.580104E-02, 1.027000E+01
-1.649652E+02, 1.701779E+05,-1.303620E-01,-1.683542E-02, 1.028000E+01
-1.648416E+02, 1.703445E+05,-1.303796E-01,-1.763470E-02, 1.029000E+01
-1.647222E+02, 1.705112E+05,-1.303885E-01,-1.819115E-02, 1.030000E+01
-1.646070E+02, 1.706779E+05,-1.303888E-01,-1.850106E-02, 1.031000E+01
-1.644959E+02, 1.708446E+05,-1.303805E-01,-1.856464E-02, 1.032000E+01
-1.643887E+02, 1.710113E+05,-1.303638E-01,-1.838599E-02, 1.033000E+01
-1.642855E+02, 1.711780E+05,-1.303389E-01,-1.797296E-02, 1.034000E+01
-1.641861E+02, 1.713447E+05,-1.303060E-01,-1.733703E-02, 1.035000E+01
-1.640904E+02, 1.715113E+05,-1.302654E-01,-1.649296E-02, 1.036000E+01
-1.639985E+02, 1.716780E+05,-1.302172E-01,-1.545852E-02, 1.037000E+01
-1.639102E+02, 1.718447E+05,-1.301618E-01,-1.425408E-02, 1.038000E+01
-1.638255E+02, 1.720114E+05,-1.300996E-01,-1.290225E-02, 1.039000E+01
-1.637444E+02, 1.721781E+05,-1.300307E-01,-1.142746E-02, 1.040000E+01
-1.636668E+02, 1.723448E+05,-1.299557E-01,-9.855492E-03, 1.041000E+01
-1.635927E+02, 1.725114E+05,-1.298749E-01,-8.213065E-03, 1.042000E+01
-1.635220E+02, 1.726781E+05,-1.297887E-01,-6.527354E-03, 1.043000E+01
-1.634548E+02, 1.728448E+05,-1.296975E-01,-4.825546E-03, 1.044000E+01
-1.633910E+02, 1.730115E+05,-1.296017E-01,-3.134393E-03, 1.045000E+01
-1.633306E+02, 1.731782E+05,-1.295018E-01,-1.479796E-03, 1.046000E+01
-1.632736E+02, 1.733449E+05,-1.293983E-01, 1.135862E-04, 1.047000E+01
-1.632200E+02, 1.735115E+05,-1.292916E-01, 1.622704E-03, 1.048000E+01
-1.631696E+02, 1.736782E+05,-1.291821E-01, 3.026436E-03, 1.049000E+01
-1.631226E+02, 1.738449E+05,-1.290704E-01, 4.305873E-03, 1.050000E+01
-1.630788E+02, 1.740116E+05,-1.289570E-01, 5.444557E-03, 1.051000E+01
-1.630383E+02, 1.741783E+05,-1.288423E-01, 6.428677E-03, 1.052000E+01
-1.630011E+02, 1.743450E+05,-1.287268E-01, 7.247208E-03, 1.053000E+01
-1.629670E+02, 1.745116E+05,-1.286110E-01, 7.892013E-03, 1.054000E+01
-1.629360E+02, 1.746783E+05,-1.284953E-01, 8.357884E-03, 1.055000E+01
-1.629082E+02, 1.748450E+05,-1.283804E-01, 8.642550E-03, 1.056000E+01
-1.628835E+02, 1.750117E+05,-1.282665E-01, 8.746637E-03, 1.057000E+01
-1.628618E+02, 1.751784E+05,-1.281543E-01, 8.673600E-03, 1.058000E+01
-1.628431E+02, 1.753450E+05,-1.280440E-01, 8.429615E-03, 1.059000E+01
-1.628273E+02, 1.755117E+05,-1.279363E-01, 8.023432E-03, 1.060000E+01
-1.628144E+02, 1.756784E+05,-1.278315E-01, 7.466184E-03, 1.061000E+01
-1.628043E+02, 1.758451E+05,-1.277301E-01, 6.771143E-03, 1.062000E+01
-1.627969E+02, 1.760118E+05,-1.276324E-01, 5.953455E-03, 1.063000E+01
-1.627923E+02, 1.761785E+05,-1.275389E-01, 5.029845E-03, 1.064000E+01
-1.627902E+02, 1.763451E+05,-1.274498E-01, 4.018312E-03, 1.065000E+01
-1.627907E+02, 1.765118E+05,-1.273656E-01, 2.937809E-03, 1.066000E+01
-1.627936E+02, 1.766785E+05,-1.272865E-01, 1.807911E-03, 1.067000E+01
-1.627989E+02, 1.768452E+05,-1.272127E-01, 6.484886E-04, 1.068000E+01
-1.628066E+02, 1.770119E+05,-1.271447E-01,-5.206250E-04, 1.069000E+01
-1.628165E+02, 1.771785E+05,-1.270825E-01,-1.679951E-03, 1.070000E+01
-1.628285E+02, 1.773452E+05,-1.270264E-01,-2.810665E-03, 1.071000E+01
-1.628427E+02, 1.775119E+05,-1.269766E-01,-3.894883E-03, 1.072000E+01
-1.628588E+02, 1.776786E+05,-1.269331E-01,-4.915922E-03, 1.073000E+01
-1.628769E+02, 1.778453E+05,-1.268961E-01,-5.858531E-03, 1.074000E+01
-1.628969E+02, 1.780119E+05,-1.268656E-01,-6.709096E-03, 1.075000E+01
-1.629187E+02, 1.781786E+05,-1.268418E-01,-7.455812E-03, 1.076000E+01
-1.629422E+02, 1.783453E+05,-1.268246E-01,-8.088820E-03, 1.077000E+01
-1.629674E+02, 1.785120E+05,-1.268140E-01,-8.600309E-03, 1.078000E+01
-1.629942E+02, 1.786787E+05,-1.268101E-01,-8.984587E-03, 1.079000E+01
-1.630226E+02, 1.788453E+05,-1.268127E-01,-9.238110E-03, 1.080000E+01
-1.630524E+02, 1.790120E+05,-1.268219E-01,-9.359485E-03, 1.081000E+01
-1.630837E+02, 1.791787E+05,-1.268374E-01,-9.349434E-03, 1.082000E+01
-1.631164E+02, 1.793454E+05,-1.268591E-01,-9.210750E-03, 1.083000E+01
-1.631505E+02, 1.795121E+05,-1.268870E-01,-8.948222E-03, 1.084000E+01
-1.631858E+02, 1.796787E+05,-1.269208E-01,-8.568514E-03, 1.085000E+01
-1.632225E+02, 1.798454E+05,-1.269604E-01,-8.080007E-03, 1.086000E+01
-1.632603E+02, 1.800121E+05,-1.270055E-01,-7.492619E-03, 1.087000E+01
-1.632994E+02, 1.801788E+05,-1.270558E-01,-6.817612E-03, 1.088000E+01
-1.633397E+02, 1.803455E+05,-1.271112E-01,-6.067376E-03, 1.089000E+01
-1.633811E+02, 1.805121E+05,-1.271713E-01,-5.255204E-03, 1.090000E+01
-1.634236E+02, 1.806788E+05,-1.272358E-01,-4.395059E-03, 1.091000E+01
-1.634672E+02, 1.808455E+05,-1.273044E-01,-3.501330E-03, 1.092000E+01
-1.635119E+02, 1.810122E+05,-1.273768E-01,-2.588588E-03, 1.093000E+01
-1.635577E+02, 1.811789E+05,-1.274526E-01,-1.671351E-03, 1.094000E+01
-1.636045E+02, 1.813455E+05,-1.275314E-01,-7.638510E-04, 1.095000E+01
-1.636523E+02, 1.815122E+05,-1.276130E-01, 1.201862E-04, 1.096000E+01
-1.637012E+02, 1.816789E+05,-1.276970E-01, 9.677492E-04, 1.097000E+01
-1.637510E+02, 1.818456E+05,-1.277829E-01, 1.766724E-03, 1.098000E+01
-1.638018E+02, 1.820123E+05,-1.278704E-01, 2.506066E-03, 1.099000E+01
-1.638536E+02, 1.821789E+05,-1.279591E-01, 3.175947E-03, 1.100000E+01
-1.639063E+02, 1.823456E+05,-1.280486E-01, 3.767879E-03, 1.101000E+01
-1.639600E+02, 1.825123E+05,-1.281386E-01, 4.274812E-03, 1.102000E+01
-1.640145E+02, 1.826790E+05,-1.282287E-01, 4.691207E-03, 1.103000E+01
-1.640699E+02, 1.828457E+05,-1.283185E-01, 5.013086E-03, 1.104000E+01
-1.641262E+02, 1.830123E+05,-1.284076E-01, 5.238051E-03, 1.105000E+01
-1.641833E+02, 1.831790E+05,-1.284958E-01, 5.365287E-03, 1.106000E+01
-1.642412E+02, 1.833457E+05,-1.285827E-01, 5.395536E-03, 1.107000E+01
-1.642999E+02, 1.835124E+05,-1.286678E-01, 5.331054E-03, 1.108000E+01
-1.643594E+02, 1.836791E+05,-1.287510E-01, 5.175537E-03, 1.109000E+01
-1.644196E+02, 1.838457E+05,-1.288318E-01, 4.934029E-03, 1.110000E+01
-1.644805E+02, 1.840124E+05,-1.289100E-01, 4.612818E-03, 1.111000E+01
-1.645420E+02, 1.841791E+05,-1.289853E-01, 4.219302E-03, 1.112000E+01
-1.646042E+02, 1.843458E+05,-1.290573E-01, 3.761844E-03, 1.113000E+01
-1.646670E+02, 1.845124E+05,-1.291258E-01, 3.249614E-03, 1.114000E+01
-1.647304E+02, 1.846791E+05,-1.291906E-01, 2.692427E-03, 1.115000E+01
-1.647943E+02, 1.848458E+05,-1.292514E-01, 2.100562E-03, 1.116000E+01
-1.648587E+02, 1.850125E+05,-1.293080E-01, 1.484597E-03, 1.117000E+01
-1.649235E+02, 1.851792E+05,-1.293603E-01, 8.552211E-04, 1.118000E+01
-1.649888E+02, 1.853458E+05,-1.294079E-01, 2.230719E-04, 1.119000E+01
-1.650544E+02, 1.855125E+05,-1.294509E-01,-4.014391E-04, 1.120000E+01
-1.651204E+02, 1.856792E+05,-1.294890E-01,-1.008288E-03, 1.121000E+01
-1.651867E+02, 1.858459E+05,-1.295221E-01,-1.587982E-03, 1.122000E+01
-1.652533E+02, 1.860125E+05,-1.295502E-01,-2.131700E-03, 1.123000E+01
-1.653201E+02, 1.861792E+05,-1.295731E-01,-2.631415E-03, 1.124000E+01
-1.653871E+02, 1.863459E+05,-1.295910E-01,-3.080001E-03, 1.125000E+01
-1.654542E+02, 1.865126E+05,-1.296036E-01,-3.471320E-03, 1.126000E+01
-1.655216E+02, 1.866793E+05,-1.296110E-01,-3.800296E-03, 1.127000E+01
-1.655890E+02, 1.868459E+05,-1.296133E-01,-4.062966E-03, 1.128000E+01
-1.656565E+02, 1.870126E+05,-1.296105E-01,-4.256518E-03, 1.129000E+01
-1.657240E+02, 1.871793E+05,-1.296027E-01,-4.379299E-03, 1.130000E+01
-1.657916E+02, 1.873460E+05,-1.295899E-01,-4.430820E-03, 1.131000E+01
-1.658592E+02, 1.875126E+05,-1.295722E-01,-4.411729E-03, 1.132000E+01
-1.659268E+02, 1.876793E+05,-1.295498E-01,-4.323785E-03, 1.133000E+01
-1.659943E+02, 1.878460E+05,-1.295229E-01,-4.169805E-03, 1.134000E+01
-1.660618E+02, 1.880127E+05,-1.294915E-01,-3.953597E-03, 1.135000E+01
-1.661292E+02, 1.881794E+05,-1.294558E-01,-3.679871E-03, 1.136000E+01
-1.661966E+02, 1.883460E+05,-1.294161E-01,-3.354143E-03, 1.137000E+01
-1.662638E+02, 1.885127E+05,-1.293725E-01,-2.982629E-03, 1.138000E+01
-1.663309E+02, 1.886794E+05,-1.293253E-01,-2.572126E-03, 1.139000E+01
-1.663979E+02, 1.888461E+05,-1.292747E-01,-2.129893E-03, 1.140000E+01
-1.664648E+02, 1.890127E+05,-1.292210E-01,-1.663523E-03, 1.141000E+01
-1.665316E+02, 1.891794E+05,-1.291643E-01,-1.180813E-03, 1.142000E+01
-1.665982E+02, 1.893461E+05,-1.291051E-01,-6.896321E-04, 1.143000E+01
-1.666646E+02, 1.895128E+05,-1.290434E-01,-1.977990E-04, 1.144000E+01
-1.667310E+02, 1.896794E+05,-1.289798E-01, 2.870443E-04, 1.145000E+01
-1.667971E+02, 1.898461E+05,-1.289143E-01, 7.575525E-04, 1.146000E+01
-1.668631E+02, 1.900128E+05,-1.288473E-01, 1.206780E-03, 1.147000E+01
-1.669290E+02, 1.901795E+05,-1.287791E-01, 1.628285E-03, 1.148000E+01
-1.669946E+02, 1.903461E+05,-1.287101E-01, 2.016219E-03, 1.149000E+01
-1.670601E+02, 1.905128E+05,-1.286404E-01, 2.365404E-03, 1.150000E+01
-1.671255E+02, 1.906795E+05,-1.285703E-01, 2.671398E-03, 1.151000E+01
-1.671906E+02, 1.908462E+05,-1.285003E-01, 2.930543E-03, 1.152000E+01
-1.672556E+02, 1.910129E+05,-1.284305E-01, 3.140012E-03, 1.153000E+01
-1.673203E+02, 1.911795E+05,-1.283613E-01, 3.297823E-03, 1.154000E+01
-1.673849E+02, 1.913462E+05,-1.282929E-01, 3.402856E-03, 1.155000E+01
-1.674493E+02, 1.915129E+05,-1.282256E-01, 3.454851E-03, 1.156000E+01
-1.675134E+02, 1.916796E+05,-1.281597E-01, 3.454389E-03, 1.157000E+01
-1.675774E+02, 1.918462E+05,-1.280955E-01, 3.402866E-03, 1.158000E+01
-1.676411E+02, 1.920129E+05,-1.280331E-01, 3.302449E-03, 1.159000E+01
-1.677045E+02, 1.921796E+05,-1.279728E-01, 3.156027E-03, 1.160000E+01
-1.677677E+02, 1.923463E+05,-1.279149E-01, 2.967145E-03, 1.161000E+01
-1.678307E+02, 1.925129E+05,-1.278596E-01, 2.739936E-03, 1.162000E+01
-1.678933E+02, 1.926796E+05,-1.278071E-01, 2.479040E-03, 1.163000E+01
-1.679557E+02, 1.928463E+05,-1.277575E-01, 2.189518E-03, 1.164000E+01
-1.680178E+02, 1.930130E+05,-1.277111E-01, 1.876759E-03, 1.165000E+01
-1.680796E+02, 1.931796E+05,-1.276681E-01, 1.546387E-03, 1.166000E+01
-1.681410E+02, 1.933463E+05,-1.276285E-01, 1.204167E-03, 1.167000E+01
-1.682021E+02, 1.935130E+05,-1.275925E-01, 8.559115E-04, 1.168000E+01
-1.682629E+02, 1.936797E+05,-1.275602E-01, 5.073813E-04, 1.169000E+01
-1.683233E+02, 1.938463E+05,-1.275317E-01, 1.642000E-04, 1.170000E+01
-1.683833E+02, 1.940130E+05,-1.275072E-01,-1.682327E-04, 1.171000E+01
-1.684429E+02, 1.941797E+05,-1.274866E-01,-4.848256E-04, 1.172000E+01
-1.685021E+02, 1.943464E+05,-1.274699E-01,-7.808621E-04, 1.173000E+01
-1.685609E+02, 1.945130E+05,-1.274574E-01,-1.052070E-03, 1.174000E+01
-1.686192E+02, 1.946797E+05,-1.274488E-01,-1.294678E-03, 1.175000E+01
-1.686771E+02, 1.948464E+05,-1.274443E-01,-1.505461E-03, 1.176000E+01
-1.687346E+02, 1.950131E+05,-1.274438E-01,-1.681779E-03, 1.177000E+01
-1.687916E+02, 1.951797E+05,-1.274473E-01,-1.821604E-03, 1.178000E+01
-1.688481E+02, 1.953464E+05,-1.274547E-01,-1.923538E-03, 1.179000E+01
-1.689041E+02, 1.955131E+05,-1.274660E-01,-1.986817E-03, 1.180000E+01
-1.689597E+02, 1.956798E+05,-1.274811E-01,-2.011309E-03, 1.181000E+01
-1.690147E+02, 1.958464E+05,-1.274998E-01,-1.997502E-03, 1.182000E+01
-1.690693E+02, 1.960131E+05,-1.275221E-01,-1.946485E-03, 1.183000E+01
-1.691233E+02, 1.961798E+05,-1.275478E-01,-1.859912E-03, 1.184000E+01
-1.691769E+02, 1.963465E+05,-1.275768E-01,-1.739966E-03, 1.185000E+01
-1.692299E+02, 1.965131E+05,-1.276090E-01,-1.589311E-03, 1.186000E+01
-1.692824E+02, 1.966798E+05,-1.276442E-01,-1.411037E-03, 1.187000E+01
-1.693344E+02, 1.968465E+05,-1.276821E-01,-1.208601E-03, 1.188000E+01
-1.693859E+02, 1.970132E+05,-1.277227E-01,-9.857636E-04, 1.189000E+01
-1.694369E+02, 1.971798E+05,-1.277656E-01,-7.465198E-04, 1.190000E+01
-1.694874E+02, 1.973465E+05,-1.278108E-01,-4.950323E-04, 1.191000E+01
-1.695374E+02, 1.975132E+05,-1.278580E-01,-2.355596E-04, 1.192000E+01
-1.695869E+02, 1.976799E+05,-1.279070E-01, 2.761287E-05, 1.193000E+01
-1.696359E+02, 1.978465E+05,-1.279576E-01, 2.902460E-04, 1.194000E+01
-1.696843E+02, 1.980132E+05,-1.280095E-01, 5.482066E-04, 1.195000E+01
-1.697323E+02, 1.981799E+05,-1.280626E-01, 7.975351E-04, 1.196000E+01
-1.697798E+02, 1.983466E+05,-1.281165E-01, 1.034503E-03, 1.197000E+01
-1.698268E+02, 1.985132E+05,-1.281710E-01, 1.255666E-03, 1.198000E+01
-1.698733E+02, 1.986799E+05,-1.282260E-01, 1.457912E-03, 1.199000E+01
-1.699194E+02, 1.988466E+05,-1.282812E-01, 1.638502E-03, 1.200000E+01
-1.699649E+02, 1.990133E+05,-1.283363E-01, 1.795105E-03, 1.201000E+01
-1.700100E+02, 1.991799E+05,-1.283912E-01, 1.925824E-03, 1.202000E+01
-1.700547E+02, 1.993466E+05,-1.284456E-01, 2.029216E-03, 1.203000E+01
-1.700988E+02, 1.995133E+05,-1.284992E-01, 2.104302E-03, 1.204000E+01
-1.701425E+02, 1.996800E+05,-1.285520E-01, 2.150577E-03, 1.205000E+01
-1.701857E+02, 1.998466E+05,-1.286036E-01, 2.168000E-03, 1.206000E+01
-1.702285E+02, 2.000133E+05,-1.286538E-01, 2.156988E-03, 1.207000E+01
-1.702708E+02, 2.001800E+05,-1.287026E-01, 2.118396E-03, 1.208000E+01
-1.703126E+02, 2.003466E+05,-1.287496E-01, 2.053496E-03, 1.209000E+01
-1.703539E+02, 2.005133E+05,-1.287947E-01, 1.963943E-03, 1.210000E+01
-1.703949E+02, 2.006800E+05,-1.288378E-01, 1.851741E-03, 1.211000E+01
-1.704353E+02, 2.008467E+05,-1.288786E-01, 1.719207E-03, 1.212000E+01
-1.704753E+02, 2.010133E+05,-1.289170E-01, 1.568921E-03, 1.213000E+01
-1.705148E+02, 2.011800E+05,-1.289530E-01, 1.403684E-03, 1.214000E+01
-1.705538E+02, 2.013467E+05,-1.289863E-01, 1.226462E-03, 1.215000E+01
-1.705924E+02, 2.015134E+05,-1.290169E-01, 1.040341E-03, 1.216000E+01
-1.706305E+02, 2.016800E+05,-1.290446E-01, 8.484722E-04, 1.217000E+01
-1.706681E+02, 2.018467E+05,-1.290694E-01, 6.540204E-04, 1.218000E+01
-1.707053E+02, 2.020134E+05,-1.290912E-01, 4.601139E-04, 1.219000E+01
-1.707419E+02, 2.021801E+05,-1.291099E-01, 2.697956E-04, 1.220000E+01
-1.707781E+02, 2.023467E+05,-1.291254E-01, 8.597743E-05, 1.221000E+01
-1.708138E+02, 2.025134E+05,-1.291379E-01,-8.860238E-05, 1.222000E+01
-1.708490E+02, 2.026801E+05,-1.291471E-01,-2.514221E-04, 1.223000E+01
-1.708838E+02, 2.028467E+05,-1.291532E-01,-4.002051E-04, 1.224000E+01
-1.709180E+02, 2.030134E+05,-1.291561E-01,-5.329536E-04, 1.225000E+01
-1.709518E+02, 2.031801E+05,-1.291559E-01,-6.479730E-04, 1.226000E+01
-1.709850E+02, 2.033468E+05,-1.291526E-01,-7.438910E-04, 1.227000E+01
-1.710178E+02, 2.035134E+05,-1.291461E-01,-8.196716E-04, 1.228000E+01
-1.710501E+02, 2.036801E+05,-1.291367E-01,-8.746228E-04, 1.229000E+01
-1.710819E+02, 2.038468E+05,-1.291243E-01,-9.084000E-04, 1.230000E+01
-1.711132E+02, 2.040135E+05,-1.291090E-01,-9.210026E-04, 1.231000E+01
-1.711440E+02, 2.041801E+05,-1.290909E-01,-9.127665E-04, 1.232000E+01
-1.711743E+02, 2.043468E+05,-1.290702E-01,-8.843508E-04, 1.233000E+01
-1.712042E+02, 2.045135E+05,-1.290469E-01,-8.367201E-04, 1.234000E+01
-1.712335E+02, 2.046802E+05,-1.290212E-01,-7.711213E-04, 1.235000E+01
-1.712624E+02, 2.048468E+05,-1.289932E-01,-6.890578E-04, 1.236000E+01
-1.712908E+02, 2.050135E+05,-1.289630E-01,-5.922591E-04, 1.237000E+01
-1.713188E+02, 2.051802E+05,-1.289307E-01,-4.826477E-04, 1.238000E+01
-1.713462E+02, 2.053468E+05,-1.288967E-01,-3.623044E-04, 1.239000E+01
-1.713732E+02, 2.055135E+05,-1.288609E-01,-2.334312E-04, 1.240000E+01
-1.713998E+02, 2.056802E+05,-1.288235E-01,-9.831331E-05, 1.241000E+01
-1.714259E+02, 2.058469E+05,-1.287848E-01, 4.071785E-05, 1.242000E+01
-1.714516E+02, 2.060135E+05,-1.287449E-01, 1.813275E-04, 1.243000E+01
