A,B,C,D,E
3.615829E-07,5.401963E+04,-1.242439E-01,0.000000E+00,3.340000E+00
3.688314E-07,5.418352E+04,-1.242456E-01,0.000000E+00,3.350000E+00
3.760702E-07,5.434741E+04,-1.242471E-01,0.000000E+00,3.360000E+00
3.830199E-07,5.451130E+04,-1.242485E-01,0.000000E+00,3.370000E+00
3.899666E-07,5.467518E+04,-1.242498E-01,0.000000E+00,3.380000E+00
3.966214E-07,5.483907E+04,-1.242509E-01,0.000000E+00,3.390000E+00
4.032793E-07,5.500296E+04,-1.242519E-01,0.000000E+00,3.400000E+00
4.096447E-07,5.516685E+04,-1.242528E-01,0.000000E+00,3.410000E+00
4.160203E-07,5.533074E+04,-1.242535E-01,0.000000E+00,3.420000E+00
4.220990E-07,5.549463E+04,-1.242541E-01,0.000000E+00,3.430000E+00
4.281976E-07,5.565852E+04,-1.242545E-01,0.000000E+00,3.440000E+00
4.339957E-07,5.582241E+04,-1.242548E-01,0.000000E+00,3.450000E+00
4.398229E-07,5.598630E+04,-1.242549E-01,0.000000E+00,3.460000E+00
4.453448E-07,5.615018E+04,-1.242549E-01,0.000000E+00,3.470000E+00
4.509061E-07,5.631407E+04,-1.242548E-01,0.000000E+00,3.480000E+00
4.561587E-07,5.647796E+04,-1.242545E-01,0.000000E+00,3.490000E+00
4.614617E-07,5.664185E+04,-1.242541E-01,0.000000E+00,3.500000E+00
4.664500E-07,5.680574E+04,-1.242536E-01,0.000000E+00,3.510000E+00
4.714989E-07,5.696963E+04,-1.242529E-01,0.000000E+00,3.520000E+00
4.762287E-07,5.713352E+04,-1.242521E-01,0.000000E+00,3.530000E+00
4.810311E-07,5.729741E+04,-1.242512E-01,0.000000E+00,3.540000E+00
4.855083E-07,5.746130E+04,-1.242502E-01,0.000000E+00,3.550000E+00
4.900696E-07,5.762518E+04,-1.242491E-01,0.000000E+00,3.560000E+00
4.943007E-07,5.778907E+04,-1.242479E-01,0.000000E+00,3.570000E+00
4.986286E-07,5.795296E+04,-1.242466E-01,0.000000E+00,3.580000E+00
5.026188E-07,5.811685E+04,-1.242452E-01,0.000000E+00,3.590000E+00
5.067181E-07,5.828074E+04,-1.242437E-01,0.000000E+00,3.600000E+00
5.104731E-07,5.844463E+04,-1.242421E-01,0.000000E+00,3.610000E+00
5.143505E-07,5.860852E+04,-1.242405E-01,0.000000E+00,3.620000E+00
5.178767E-07,5.877241E+04,-1.242388E-01,0.000000E+00,3.630000E+00
5.215393E-07,5.893630E+04,-1.242371E-01,0.000000E+00,3.640000E+00
5.248443E-07,5.910018E+04,-1.242354E-01,0.000000E+00,3.650000E+00
5.282990E-07,5.926407E+04,-1.242336E-01,0.000000E+00,3.660000E+00
5.313880E-07,5.942796E+04,-1.242317E-01,0.000000E+00,3.670000E+00
5.346410E-07,5.959185E+04,-1.242299E-01,0.000000E+00,3.680000E+00
5.375198E-07,5.975574E+04,-1.242280E-01,0.000000E+00,3.690000E+00
5.405763E-07,5.991963E+04,-1.242262E-01,0.000000E+00,3.700000E+00
5.432500E-07,6.008352E+04,-1.242243E-01,0.000000E+00,3.710000E+00
5.461170E-07,6.024741E+04,-1.242225E-01,0.000000E+00,3.720000E+00
5.485927E-07,6.041130E+04,-1.242207E-01,0.000000E+00,3.730000E+00
5.512761E-07,6.057518E+04,-1.242189E-01,0.000000E+00,3.740000E+00
5.535581E-07,6.073907E+04,-1.242171E-01,0.000000E+00,3.750000E+00
5.560647E-07,6.090296E+04,-1.242154E-01,0.000000E+00,3.760000E+00
5.581599E-07,6.106685E+04,-1.242137E-01,0.000000E+00,3.770000E+00
5.604957E-07,6.123074E+04,-1.242121E-01,0.000000E+00,3.780000E+00
5.624102E-07,6.139463E+04,-1.242105E-01,0.000000E+00,3.790000E+00
5.645816E-07,6.155852E+04,-1.242091E-01,0.000000E+00,3.800000E+00
5.663218E-07,6.172241E+04,-1.242076E-01,0.000000E+00,3.810000E+00
5.683369E-07,6.188630E+04,-1.242063E-01,0.000000E+00,3.820000E+00
5.699085E-07,6.205018E+04,-1.242050E-01,0.000000E+00,3.830000E+00
5.717721E-07,6.221407E+04,-1.242039E-01,0.000000E+00,3.840000E+00
5.731806E-07,6.237796E+04,-1.242028E-01,0.000000E+00,3.850000E+00
5.749000E-07,6.254185E+04,-1.242018E-01,0.000000E+00,3.860000E+00
5.761514E-07,6.270574E+04,-1.242009E-01,0.000000E+00,3.870000E+00
5.777321E-07,6.286963E+04,-1.242000E-01,0.000000E+00,3.880000E+00
5.788316E-07,6.303352E+04,-1.241993E-01,0.000000E+00,3.890000E+00
5.802793E-07,6.319741E+04,-1.241987E-01,0.000000E+00,3.900000E+00
5.812321E-07,6.336130E+04,-1.241982E-01,0.000000E+00,3.910000E+00
5.825519E-07,6.352518E+04,-1.241978E-01,0.000000E+00,3.920000E+00
5.833636E-07,6.368907E+04,-1.241975E-01,0.000000E+00,3.930000E+00
5.845642E-07,6.385296E+04,-1.241973E-01,0.000000E+00,3.940000E+00
5.852412E-07,6.401685E+04,-1.241972E-01,0.000000E+00,3.950000E+00
5.863276E-07,6.418074E+04,-1.241972E-01,0.000000E+00,3.960000E+00
5.868746E-07,6.434463E+04,-1.241973E-01,0.000000E+00,3.970000E+00
5.878528E-07,6.450852E+04,-1.241975E-01,0.000000E+00,3.980000E+00
5.882747E-07,6.467241E+04,-1.241978E-01,0.000000E+00,3.990000E+00
5.891499E-07,6.483630E+04,-1.241982E-01,0.000000E+00,4.000000E+00
5.894529E-07,6.500018E+04,-1.241986E-01,0.000000E+00,4.010000E+00
5.902306E-07,6.516407E+04,-1.241992E-01,0.000000E+00,4.020000E+00
5.904177E-07,6.532796E+04,-1.241998E-01,0.000000E+00,4.030000E+00
5.911039E-07,6.549185E+04,-1.242006E-01,0.000000E+00,4.040000E+00
5.911812E-07,6.565574E+04,-1.242014E-01,0.000000E+00,4.050000E+00
5.917808E-07,6.581963E+04,-1.242022E-01,0.000000E+00,4.060000E+00
5.917520E-07,6.598352E+04,-1.242032E-01,0.000000E+00,4.070000E+00
5.922710E-07,6.614741E+04,-1.242042E-01,0.000000E+00,4.080000E+00
5.921397E-07,6.631130E+04,-1.242052E-01,0.000000E+00,4.090000E+00
5.925815E-07,6.647519E+04,-1.242063E-01,0.000000E+00,4.100000E+00
5.923522E-07,6.663907E+04,-1.242075E-01,0.000000E+00,4.110000E+00
5.927238E-07,6.680296E+04,-1.242087E-01,0.000000E+00,4.120000E+00
5.924014E-07,6.696685E+04,-1.242099E-01,0.000000E+00,4.130000E+00
5.927068E-07,6.713074E+04,-1.242112E-01,0.000000E+00,4.140000E+00
5.922956E-07,6.729463E+04,-1.242124E-01,0.000000E+00,4.150000E+00
5.925401E-07,6.745852E+04,-1.242137E-01,0.000000E+00,4.160000E+00
5.920426E-07,6.762241E+04,-1.242151E-01,0.000000E+00,4.170000E+00
5.922307E-07,6.778630E+04,-1.242164E-01,0.000000E+00,4.180000E+00
5.916521E-07,6.795019E+04,-1.242177E-01,0.000000E+00,4.190000E+00
5.917880E-07,6.811407E+04,-1.242190E-01,0.000000E+00,4.200000E+00
5.911304E-07,6.827796E+04,-1.242203E-01,0.000000E+00,4.210000E+00
5.912172E-07,6.844185E+04,-1.242216E-01,0.000000E+00,4.220000E+00
5.904840E-07,6.860574E+04,-1.242229E-01,0.000000E+00,4.230000E+00
5.905280E-07,6.876963E+04,-1.242242E-01,0.000000E+00,4.240000E+00
5.897227E-07,6.893352E+04,-1.242254E-01,0.000000E+00,4.250000E+00
5.897286E-07,6.909741E+04,-1.242266E-01,0.000000E+00,4.260000E+00
5.888539E-07,6.926130E+04,-1.242277E-01,0.000000E+00,4.270000E+00
5.888244E-07,6.942519E+04,-1.242288E-01,0.000000E+00,4.280000E+00
5.878817E-07,6.958907E+04,-1.242299E-01,0.000000E+00,4.290000E+00
5.878201E-07,6.975296E+04,-1.242309E-01,0.000000E+00,4.300000E+00
5.868150E-07,6.991685E+04,-1.242319E-01,0.000000E+00,4.310000E+00
5.867265E-07,7.008074E+04,-1.242328E-01,0.000000E+00,4.320000E+00
5.856612E-07,7.024463E+04,-1.242336E-01,0.000000E+00,4.330000E+00
5.855505E-07,7.040852E+04,-1.242344E-01,0.000000E+00,4.340000E+00
5.844281E-07,7.057241E+04,-1.242351E-01,0.000000E+00,4.350000E+00
5.842990E-07,7.073630E+04,-1.242357E-01,0.000000E+00,4.360000E+00
5.831203E-07,7.090019E+04,-1.242363E-01,0.000000E+00,4.370000E+00
5.829756E-07,7.106407E+04,-1.242368E-01,0.000000E+00,4.380000E+00
5.817415E-07,7.122796E+04,-1.242372E-01,0.000000E+00,4.390000E+00
5.815832E-07,7.139185E+04,-1.242376E-01,0.000000E+00,4.400000E+00
5.802966E-07,7.155574E+04,-1.242379E-01,0.000000E+00,4.410000E+00
5.801298E-07,7.171963E+04,-1.242381E-01,0.000000E+00,4.420000E+00
5.787939E-07,7.188352E+04,-1.242383E-01,0.000000E+00,4.430000E+00
5.786213E-07,7.204741E+04,-1.242383E-01,0.000000E+00,4.440000E+00
5.772373E-07,7.221130E+04,-1.242383E-01,0.000000E+00,4.450000E+00
5.770617E-07,7.237519E+04,-1.242382E-01,0.000000E+00,4.460000E+00
5.756294E-07,7.253908E+04,-1.242381E-01,0.000000E+00,4.470000E+00
5.754539E-07,7.270296E+04,-1.242379E-01,0.000000E+00,4.480000E+00
5.739754E-07,7.286685E+04,-1.242376E-01,0.000000E+00,4.490000E+00
5.738059E-07,7.303074E+04,-1.242373E-01,0.000000E+00,4.500000E+00
5.722818E-07,7.319463E+04,-1.242369E-01,0.000000E+00,4.510000E+00
5.721181E-07,7.335852E+04,-1.242364E-01,0.000000E+00,4.520000E+00
5.705494E-07,7.352241E+04,-1.242359E-01,0.000000E+00,4.530000E+00
5.703957E-07,7.368630E+04,-1.242353E-01,0.000000E+00,4.540000E+00
5.687843E-07,7.385019E+04,-1.242347E-01,0.000000E+00,4.550000E+00
5.686444E-07,7.401408E+04,-1.242340E-01,0.000000E+00,4.560000E+00
5.669907E-07,7.417796E+04,-1.242333E-01,0.000000E+00,4.570000E+00
5.668675E-07,7.434185E+04,-1.242326E-01,0.000000E+00,4.580000E+00
5.651732E-07,7.450574E+04,-1.242318E-01,0.000000E+00,4.590000E+00
5.650709E-07,7.466963E+04,-1.242310E-01,0.000000E+00,4.600000E+00
5.633366E-07,7.483352E+04,-1.242301E-01,0.000000E+00,4.610000E+00
5.632564E-07,7.499741E+04,-1.242292E-01,0.000000E+00,4.620000E+00
5.614815E-07,7.516130E+04,-1.242283E-01,0.000000E+00,4.630000E+00
5.614268E-07,7.532519E+04,-1.242274E-01,0.000000E+00,4.640000E+00
5.596109E-07,7.548908E+04,-1.242265E-01,0.000000E+00,4.650000E+00
5.595848E-07,7.565296E+04,-1.242256E-01,0.000000E+00,4.660000E+00
5.577289E-07,7.581685E+04,-1.242246E-01,0.000000E+00,4.670000E+00
5.577349E-07,7.598074E+04,-1.242237E-01,0.000000E+00,4.680000E+00
5.558399E-07,7.614463E+04,-1.242227E-01,0.000000E+00,4.690000E+00
5.558799E-07,7.630852E+04,-1.242218E-01,0.000000E+00,4.700000E+00
5.539452E-07,7.647241E+04,-1.242209E-01,0.000000E+00,4.710000E+00
5.540211E-07,7.663630E+04,-1.242200E-01,0.000000E+00,4.720000E+00
5.520455E-07,7.680019E+04,-1.242191E-01,0.000000E+00,4.730000E+00
5.521611E-07,7.696408E+04,-1.242182E-01,0.000000E+00,4.740000E+00
5.501462E-07,7.712797E+04,-1.242173E-01,0.000000E+00,4.750000E+00
5.503029E-07,7.729185E+04,-1.242165E-01,0.000000E+00,4.760000E+00
5.482463E-07,7.745574E+04,-1.242157E-01,0.000000E+00,4.770000E+00
5.484464E-07,7.761963E+04,-1.242150E-01,0.000000E+00,4.780000E+00
5.463478E-07,7.778352E+04,-1.242143E-01,0.000000E+00,4.790000E+00
5.465947E-07,7.794741E+04,-1.242136E-01,0.000000E+00,4.800000E+00
5.444527E-07,7.811130E+04,-1.242129E-01,0.000000E+00,4.810000E+00
5.447488E-07,7.827519E+04,-1.242123E-01,0.000000E+00,4.820000E+00
5.425623E-07,7.843908E+04,-1.242118E-01,0.000000E+00,4.830000E+00
5.429088E-07,7.860297E+04,-1.242113E-01,0.000000E+00,4.840000E+00
5.406762E-07,7.876685E+04,-1.242108E-01,0.000000E+00,4.850000E+00
5.410775E-07,7.893074E+04,-1.242104E-01,0.000000E+00,4.860000E+00
5.387993E-07,7.909463E+04,-1.242101E-01,0.000000E+00,4.870000E+00
5.392575E-07,7.925852E+04,-1.242097E-01,0.000000E+00,4.880000E+00
5.369314E-07,7.942241E+04,-1.242095E-01,0.000000E+00,4.890000E+00
5.374486E-07,7.958630E+04,-1.242093E-01,0.000000E+00,4.900000E+00
5.350717E-07,7.975019E+04,-1.242091E-01,0.000000E+00,4.910000E+00
5.356512E-07,7.991408E+04,-1.242090E-01,0.000000E+00,4.920000E+00
5.332252E-07,8.007797E+04,-1.242090E-01,0.000000E+00,4.930000E+00
5.338706E-07,8.024185E+04,-1.242090E-01,0.000000E+00,4.940000E+00
5.313924E-07,8.040574E+04,-1.242090E-01,0.000000E+00,4.950000E+00
5.321068E-07,8.056963E+04,-1.242091E-01,0.000000E+00,4.960000E+00
5.295735E-07,8.073352E+04,-1.242093E-01,0.000000E+00,4.970000E+00
5.303586E-07,8.089741E+04,-1.242095E-01,0.000000E+00,4.980000E+00
5.277698E-07,8.106130E+04,-1.242097E-01,0.000000E+00,4.990000E+00
5.286278E-07,8.122519E+04,-1.242100E-01,0.000000E+00,5.000000E+00
5.259796E-07,8.138908E+04,-1.242103E-01,0.000000E+00,5.010000E+00
5.269137E-07,8.155297E+04,-1.242107E-01,0.000000E+00,5.020000E+00
5.242053E-07,8.171686E+04,-1.242111E-01,0.000000E+00,5.030000E+00
5.252200E-07,8.188074E+04,-1.242116E-01,0.000000E+00,5.040000E+00
5.224492E-07,8.204463E+04,-1.242120E-01,0.000000E+00,5.050000E+00
5.235460E-07,8.220852E+04,-1.242125E-01,0.000000E+00,5.060000E+00
5.207098E-07,8.237241E+04,-1.242131E-01,0.000000E+00,5.070000E+00
5.218940E-07,8.253630E+04,-1.242136E-01,0.000000E+00,5.080000E+00
5.189900E-07,8.270019E+04,-1.242142E-01,0.000000E+00,5.090000E+00
5.202612E-07,8.286408E+04,-1.242148E-01,0.000000E+00,5.100000E+00
5.172850E-07,8.302797E+04,-1.242155E-01,0.000000E+00,5.110000E+00
5.186486E-07,8.319186E+04,-1.242161E-01,0.000000E+00,5.120000E+00
5.155976E-07,8.335574E+04,-1.242168E-01,0.000000E+00,5.130000E+00
5.170577E-07,8.351963E+04,-1.242174E-01,0.000000E+00,5.140000E+00
5.139303E-07,8.368352E+04,-1.242181E-01,0.000000E+00,5.150000E+00
5.154888E-07,8.384741E+04,-1.242188E-01,0.000000E+00,5.160000E+00
5.122802E-07,8.401130E+04,-1.242194E-01,0.000000E+00,5.170000E+00
5.139411E-07,8.417519E+04,-1.242201E-01,0.000000E+00,5.180000E+00
5.106474E-07,8.433908E+04,-1.242208E-01,0.000000E+00,5.190000E+00
5.124132E-07,8.450297E+04,-1.242214E-01,0.000000E+00,5.200000E+00
5.090321E-07,8.466686E+04,-1.242221E-01,0.000000E+00,5.210000E+00
5.109090E-07,8.483075E+04,-1.242227E-01,0.000000E+00,5.220000E+00
5.074360E-07,8.499463E+04,-1.242233E-01,0.000000E+00,5.230000E+00
5.094259E-07,8.515852E+04,-1.242239E-01,0.000000E+00,5.240000E+00
5.058580E-07,8.532241E+04,-1.242245E-01,0.000000E+00,5.250000E+00
5.079669E-07,8.548630E+04,-1.242251E-01,0.000000E+00,5.260000E+00
5.042994E-07,8.565019E+04,-1.242256E-01,0.000000E+00,5.270000E+00
5.065308E-07,8.581408E+04,-1.242261E-01,0.000000E+00,5.280000E+00
5.027606E-07,8.597797E+04,-1.242266E-01,0.000000E+00,5.290000E+00
5.051201E-07,8.614186E+04,-1.242271E-01,0.000000E+00,5.300000E+00
5.012428E-07,8.630575E+04,-1.242275E-01,0.000000E+00,5.310000E+00
5.037324E-07,8.646963E+04,-1.242279E-01,0.000000E+00,5.320000E+00
4.997425E-07,8.663352E+04,-1.242282E-01,0.000000E+00,5.330000E+00
5.023693E-07,8.679741E+04,-1.242286E-01,0.000000E+00,5.340000E+00
4.982603E-07,8.696130E+04,-1.242289E-01,0.000000E+00,5.350000E+00
5.010287E-07,8.712519E+04,-1.242291E-01,0.000000E+00,5.360000E+00
4.967981E-07,8.728908E+04,-1.242293E-01,0.000000E+00,5.370000E+00
4.997129E-07,8.745297E+04,-1.242295E-01,0.000000E+00,5.380000E+00
4.953553E-07,8.761686E+04,-1.242297E-01,0.000000E+00,5.390000E+00
4.984219E-07,8.778075E+04,-1.242298E-01,0.000000E+00,5.400000E+00
4.939310E-07,8.794464E+04,-1.242298E-01,0.000000E+00,5.410000E+00
4.971557E-07,8.810852E+04,-1.242299E-01,0.000000E+00,5.420000E+00
4.925249E-07,8.827241E+04,-1.242299E-01,0.000000E+00,5.430000E+00
4.959113E-07,8.843630E+04,-1.242298E-01,0.000000E+00,5.440000E+00
4.911343E-07,8.860019E+04,-1.242298E-01,0.000000E+00,5.450000E+00
4.946883E-07,8.876408E+04,-1.242297E-01,0.000000E+00,5.460000E+00
4.897604E-07,8.892797E+04,-1.242295E-01,0.000000E+00,5.470000E+00
4.934891E-07,8.909186E+04,-1.242293E-01,0.000000E+00,5.480000E+00
4.884032E-07,8.925575E+04,-1.242291E-01,0.000000E+00,5.490000E+00
4.923133E-07,8.941964E+04,-1.242289E-01,0.000000E+00,5.500000E+00
4.870629E-07,8.958352E+04,-1.242286E-01,0.000000E+00,5.510000E+00
4.911605E-07,8.974741E+04,-1.242284E-01,0.000000E+00,5.520000E+00
4.857402E-07,8.991130E+04,-1.242280E-01,0.000000E+00,5.530000E+00
4.900316E-07,9.007519E+04,-1.242277E-01,0.000000E+00,5.540000E+00
4.844329E-07,9.023908E+04,-1.242273E-01,0.000000E+00,5.550000E+00
4.889284E-07,9.040297E+04,-1.242269E-01,0.000000E+00,5.560000E+00
4.831450E-07,9.056686E+04,-1.242265E-01,0.000000E+00,5.570000E+00
4.878520E-07,9.073075E+04,-1.242261E-01,0.000000E+00,5.580000E+00
4.818765E-07,9.089464E+04,-1.242257E-01,0.000000E+00,5.590000E+00
4.867994E-07,9.105853E+04,-1.242252E-01,0.000000E+00,5.600000E+00
4.806223E-07,9.122241E+04,-1.242248E-01,0.000000E+00,5.610000E+00
4.857709E-07,9.138630E+04,-1.242243E-01,0.000000E+00,5.620000E+00
4.793846E-07,9.155019E+04,-1.242239E-01,0.000000E+00,5.630000E+00
4.847888E-07,9.171408E+04,-1.242234E-01,0.000000E+00,5.640000E+00
4.446512E-07,9.187797E+04,-1.242229E-01,0.000000E+00,5.650000E+00
1.413760E-05,9.204186E+04,-1.242224E-01,0.000000E+00,5.660000E+00
-1.835825E-03,9.220575E+04,-1.242219E-01,-2.692390E-05,5.670000E+00
-6.945496E-03,9.236964E+04,-1.242214E-01,-9.922470E-05,5.680000E+00
-1.764709E-02,9.253353E+04,-1.242207E-01,-2.454494E-04,5.690000E+00
-4.112285E-02,9.269741E+04,-1.242198E-01,-5.532172E-04,5.700000E+00
-8.286144E-02,9.286130E+04,-1.242185E-01,-1.083817E-03,5.710000E+00
-1.487167E-01,9.302519E+04,-1.242170E-01,-1.898961E-03,5.720000E+00
-2.445999E-01,9.318908E+04,-1.242154E-01,-3.056086E-03,5.730000E+00
-3.765159E-01,9.335297E+04,-1.242138E-01,-4.606773E-03,5.740000E+00
-5.504691E-01,9.351686E+04,-1.242126E-01,-6.594138E-03,5.750000E+00
-7.722022E-01,9.368075E+04,-1.242121E-01,-9.049679E-03,5.760000E+00
-1.047022E+00,9.384463E+04,-1.242126E-01,-1.199167E-02,5.770000E+00
-1.379835E+00,9.400852E+04,-1.242145E-01,-1.542559E-02,5.780000E+00
-1.775252E+00,9.417241E+04,-1.242179E-01,-1.934520E-02,5.790000E+00
-2.237600E+00,9.433630E+04,-1.242233E-01,-2.373281E-02,5.800000E+00
-2.770863E+00,9.450018E+04,-1.242307E-01,-2.855930E-02,5.810000E+00
-3.378656E+00,9.466407E+04,-1.242404E-01,-3.378495E-02,5.820000E+00
-4.064289E+00,9.482795E+04,-1.242523E-01,-3.936104E-02,5.830000E+00
-4.830851E+00,9.499184E+04,-1.242666E-01,-4.523161E-02,5.840000E+00
-5.681231E+00,9.515572E+04,-1.242831E-01,-5.133475E-02,5.850000E+00
-6.618125E+00,9.531960E+04,-1.243018E-01,-5.760383E-02,5.860000E+00
-7.644036E+00,9.548348E+04,-1.243225E-01,-6.396899E-02,5.870000E+00
-8.761333E+00,9.564736E+04,-1.243450E-01,-7.035887E-02,5.880000E+00
-9.972286E+00,9.581124E+04,-1.243690E-01,-7.670225E-02,5.890000E+00
-1.127910E+01,9.597512E+04,-1.243943E-01,-8.292942E-02,5.900000E+00
-1.268390E+01,9.613900E+04,-1.244205E-01,-8.897337E-02,5.910000E+00
-1.418877E+01,9.630288E+04,-1.244474E-01,-9.477098E-02,5.920000E+00
-1.579577E+01,9.646675E+04,-1.244746E-01,-1.002643E-01,5.930000E+00
-1.750692E+01,9.663062E+04,-1.245018E-01,-1.054014E-01,5.940000E+00
-1.932427E+01,9.679450E+04,-1.245287E-01,-1.101374E-01,5.950000E+00
-2.124988E+01,9.695837E+04,-1.245551E-01,-1.144351E-01,5.960000E+00
-2.328580E+01,9.712224E+04,-1.245808E-01,-1.182650E-01,5.970000E+00
-2.543411E+01,9.728611E+04,-1.246054E-01,-1.216065E-01,5.980000E+00
-2.769693E+01,9.744997E+04,-1.246289E-01,-1.244472E-01,5.990000E+00
-3.007640E+01,9.761384E+04,-1.246511E-01,-1.267837E-01,6.000000E+00
-3.257470E+01,9.777770E+04,-1.246719E-01,-1.286208E-01,6.010000E+00
-3.519402E+01,9.794156E+04,-1.246913E-01,-1.299715E-01,6.020000E+00
-3.793661E+01,9.810542E+04,-1.247093E-01,-1.308567E-01,6.030000E+00
-4.080475E+01,9.826928E+04,-1.247261E-01,-1.313043E-01,6.040000E+00
-4.380073E+01,9.843313E+04,-1.247416E-01,-1.313487E-01,6.050000E+00
-4.692689E+01,9.859699E+04,-1.247560E-01,-1.310301E-01,6.060000E+00
-5.018560E+01,9.876084E+04,-1.247696E-01,-1.303931E-01,6.070000E+00
-5.357922E+01,9.892468E+04,-1.247823E-01,-1.294865E-01,6.080000E+00
-5.711018E+01,9.908853E+04,-1.247944E-01,-1.283620E-01,6.090000E+00
-6.078089E+01,9.925237E+04,-1.248058E-01,-1.270733E-01,6.100000E+00
-6.459380E+01,9.941621E+04,-1.248167E-01,-1.256752E-01,6.110000E+00
-6.855133E+01,9.958004E+04,-1.248272E-01,-1.242228E-01,6.120000E+00
-7.265596E+01,9.974387E+04,-1.248371E-01,-1.227704E-01,6.130000E+00
-7.691012E+01,9.990770E+04,-1.248465E-01,-1.213708E-01,6.140000E+00
-8.131627E+01,1.000715E+05,-1.248554E-01,-1.200742E-01,6.150000E+00
-8.587685E+01,1.002353E+05,-1.248636E-01,-1.189278E-01,6.160000E+00
-9.059429E+01,1.003992E+05,-1.248710E-01,-1.179748E-01,6.170000E+00
-9.547099E+01,1.005630E+05,-1.248773E-01,-1.172546E-01,6.180000E+00
-1.005094E+02,1.007268E+05,-1.248825E-01,-1.168017E-01,6.190000E+00
-1.057119E+02,1.008906E+05,-1.248863E-01,-1.166462E-01,6.200000E+00
-1.110811E+02,1.010544E+05,-1.248884E-01,-1.168130E-01,6.210000E+00
-1.166193E+02,1.012182E+05,-1.248886E-01,-1.173219E-01,6.220000E+00
-1.223291E+02,1.013819E+05,-1.248867E-01,-1.181869E-01,6.230000E+00
-1.282130E+02,1.015457E+05,-1.248825E-01,-1.194165E-01,6.240000E+00
-1.342735E+02,1.017095E+05,-1.248758E-01,-1.210134E-01,6.250000E+00
-1.405132E+02,1.018733E+05,-1.248665E-01,-1.229743E-01,6.260000E+00
-1.469344E+02,1.020370E+05,-1.248545E-01,-1.252903E-01,6.270000E+00
-1.535398E+02,1.022008E+05,-1.248398E-01,-1.279468E-01,6.280000E+00
-1.603358E+02,1.023645E+05,-1.248228E-01,-1.309931E-01,6.290000E+00
-1.673335E+02,1.025282E+05,-1.248036E-01,-1.345074E-01,6.300000E+00
-1.745429E+02,1.026920E+05,-1.247822E-01,-1.385319E-01,6.310000E+00
-1.819687E+02,1.028557E+05,-1.247583E-01,-1.430489E-01,6.320000E+00
-1.896131E+02,1.030194E+05,-1.247323E-01,-1.480107E-01,6.330000E+00
-1.974786E+02,1.031831E+05,-1.247048E-01,-1.533719E-01,6.340000E+00
-2.055696E+02,1.033467E+05,-1.246764E-01,-1.590870E-01,6.350000E+00
-2.138896E+02,1.035104E+05,-1.246470E-01,-1.650906E-01,6.360000E+00
-2.224397E+02,1.036741E+05,-1.246169E-01,-1.712937E-01,6.370000E+00
-2.312201E+02,1.038377E+05,-1.245864E-01,-1.776007E-01,6.380000E+00
-2.402318E+02,1.040013E+05,-1.245558E-01,-1.839235E-01,6.390000E+00
-2.494764E+02,1.041650E+05,-1.245253E-01,-1.901803E-01,6.400000E+00
-2.589553E+02,1.043286E+05,-1.244950E-01,-1.962867E-01,6.410000E+00
-2.686688E+02,1.044922E+05,-1.244648E-01,-2.021554E-01,6.420000E+00
-2.786172E+02,1.046557E+05,-1.244348E-01,-2.077050E-01,6.430000E+00
-2.888011E+02,1.048193E+05,-1.244052E-01,-2.128655E-01,6.440000E+00
-2.992215E+02,1.049828E+05,-1.243759E-01,-2.175770E-01,6.450000E+00
-3.098792E+02,1.051464E+05,-1.243471E-01,-2.217868E-01,6.460000E+00
-3.207748E+02,1.053099E+05,-1.243188E-01,-2.254486E-01,6.470000E+00
-3.319088E+02,1.054734E+05,-1.242912E-01,-2.285266E-01,6.480000E+00
-3.432818E+02,1.056369E+05,-1.242645E-01,-2.309979E-01,6.490000E+00
-3.548948E+02,1.058003E+05,-1.242389E-01,-2.328509E-01,6.500000E+00
-3.667485E+02,1.059638E+05,-1.242145E-01,-2.340830E-01,6.510000E+00
-3.788436E+02,1.061272E+05,-1.241917E-01,-2.347008E-01,6.520000E+00
-3.911808E+02,1.062906E+05,-1.241709E-01,-2.347205E-01,6.530000E+00
-4.037608E+02,1.064540E+05,-1.241523E-01,-2.341686E-01,6.540000E+00
-4.165845E+02,1.066174E+05,-1.241363E-01,-2.330799E-01,6.550000E+00
-4.296527E+02,1.067808E+05,-1.241231E-01,-2.314962E-01,6.560000E+00
-4.429661E+02,1.069441E+05,-1.241129E-01,-2.294651E-01,6.570000E+00
-4.565254E+02,1.071074E+05,-1.241058E-01,-2.270403E-01,6.580000E+00
-4.703315E+02,1.072707E+05,-1.241019E-01,-2.242804E-01,6.590000E+00
-4.843850E+02,1.074340E+05,-1.241014E-01,-2.212480E-01,6.600000E+00
-4.986867E+02,1.075972E+05,-1.241041E-01,-2.180075E-01,6.610000E+00
-5.132375E+02,1.077605E+05,-1.241101E-01,-2.146247E-01,6.620000E+00
-5.280380E+02,1.079237E+05,-1.241192E-01,-2.111655E-01,6.630000E+00
-5.430890E+02,1.080869E+05,-1.241314E-01,-2.076955E-01,6.640000E+00
-5.583912E+02,1.082500E+05,-1.241464E-01,-2.042783E-01,6.650000E+00
-5.739452E+02,1.084132E+05,-1.241641E-01,-2.009744E-01,6.660000E+00
-5.897520E+02,1.085763E+05,-1.241842E-01,-1.978411E-01,6.670000E+00
-6.058120E+02,1.087394E+05,-1.242065E-01,-1.949307E-01,6.680000E+00
-6.221259E+02,1.089024E+05,-1.242307E-01,-1.922911E-01,6.690000E+00
